"Date","Price","Open","High","Low","Vol.","Change %"
"03/16/2023","17,143.55","17,105.05","17,224.40","17,017.00","1.47M","0.05%"
"03/15/2023","17,134.85","17,325.00","17,362.05","17,107.85","798.10K","0.05%"
"03/14/2023","17,125.75","17,190.00","17,278.00","17,071.10","13.31M","-0.47%"
"03/13/2023","17,205.80","17,460.00","17,573.95","17,159.05","13.64M","-1.41%"
"03/10/2023","17,452.55","17,489.80","17,489.90","17,367.00","9.02M","-1.09%"
"03/09/2023","17,645.10","17,789.95","17,818.90","17,635.00","7.50M","-0.84%"
"03/08/2023","17,794.55","17,715.10","17,805.75","17,654.00","7.26M","0.43%"
"03/07/2023","17,717.80","17,770.00","17,864.50","17,697.50","","-0.32%"
"03/06/2023","17,774.95","17,730.00","17,863.90","17,724.00","6.90M","0.59%"
"03/03/2023","17,671.55","17,490.20","17,725.05","17,475.00","11.02M","1.56%"
"03/02/2023","17,399.40","17,495.00","17,518.00","17,380.00","9.30M","-0.76%"
"03/01/2023","17,532.70","17,433.05","17,550.00","17,417.35","6.51M","0.74%"
"02/28/2023","17,403.40","17,493.05","17,534.00","17,345.00","9.11M","-0.54%"
"02/27/2023","17,497.95","17,505.00","17,554.75","17,392.20","8.66M","-0.35%"
"02/24/2023","17,559.25","17,637.90","17,700.00","17,510.00","7.29M","0.27%"
"02/23/2023","17,511.25","17,575.00","17,628.70","17,461.15","8.46M","-0.32%"
"02/22/2023","17,566.90","17,790.00","17,794.95","17,532.55","7.57M","-2.11%"
"02/21/2023","17,946.10","17,991.65","18,035.90","17,910.95","3.57M","-0.15%"
"02/20/2023","17,972.35","18,071.00","18,112.00","17,947.00","2.30M","-0.48%"
"02/17/2023","18,058.20","18,121.25","18,147.20","18,004.40","1.20M","-0.59%"
"02/16/2023","18,165.45","18,194.95","18,247.45","18,153.05","980.70K","0.17%"
