"Date","Price","Open","High","Low","Vol.","Change %"
"05/11/2023","43,461.75","43,489.95","43,644.85","43,360.00","2.83M","0.34%"
"05/10/2023","43,314.95","43,190.00","43,350.00","42,849.10","3.50M","0.26%"
"05/09/2023","43,202.20","43,405.00","43,514.95","43,127.85","2.42M","-0.26%"
"05/08/2023","43,315.95","42,789.95","43,450.00","42,750.05","3.08M","1.41%"
"05/05/2023","42,712.20","43,225.00","43,584.35","42,630.00","5.56M","-2.17%"
"05/04/2023","43,657.80","43,212.70","43,695.00","43,212.70","2.43M","0.80%"
"05/03/2023","43,311.60","43,152.00","43,348.00","43,116.95","2.11M","-0.13%"
"05/02/2023","43,367.25","43,360.00","43,479.00","43,255.65","1.98M","0.35%"
"04/28/2023","43,217.40","43,039.90","43,273.05","42,875.05","2.57M","0.50%"
"04/27/2023","43,000.85","42,820.45","43,036.15","42,748.05","2.13M","0.41%"
"04/26/2023","42,823.15","42,595.00","42,858.25","42,450.00","2.43M","0.30%"
"04/25/2023","42,696.80","42,700.50","42,852.00","42,615.00","2.32M","0.10%"
"04/24/2023","42,652.35","42,355.45","42,712.50","42,280.00","2.98M","1.25%"
"04/21/2023","42,125.50","42,200.00","42,390.65","41,961.25","2.58M","-0.36%"
"04/20/2023","42,276.45","42,229.30","42,381.70","42,126.15","2.22M","0.23%"
"04/19/2023","42,178.40","42,297.50","42,375.85","42,064.85","2.33M","-0.37%"
"04/18/2023","42,335.50","42,449.00","42,538.00","42,156.00","2.73M","-0.02%"
"04/17/2023","42,343.65","42,639.95","42,639.95","41,858.25","3.29M","0.37%"
"04/13/2023","42,189.65","41,721.10","42,230.00","41,580.00","3.31M","1.33%"
"04/12/2023","41,637.75","41,501.20","41,665.00","41,459.60","1.82M","0.36%"
"04/11/2023","41,487.20","41,305.00","41,517.65","41,075.00","3.07M","1.24%"
"04/10/2023","40,978.20","41,239.60","41,239.65","40,866.40","2.57M","-0.47%"
"04/06/2023","41,169.65","41,001.00","41,425.00","40,990.00","3.44M","0.07%"
"04/05/2023","41,142.30","41,125.10","41,238.95","40,967.00","2.91M","0.31%"
"04/03/2023","41,013.90","40,899.90","41,050.00","40,769.90","2.89M","0.44%"
"03/31/2023","40,833.55","40,497.95","40,912.90","40,446.00","3.97M","2.31%"
"03/29/2023","39,910.15","39,625.55","39,957.40","39,619.20","3.43M","0.81%"
"03/28/2023","39,588.85","39,586.00","39,645.65","39,383.35","3.10M","0.26%"
"03/27/2023","39,486.40","39,449.00","39,750.00","39,337.20","4.56M","0.16%"
"03/24/2023","39,423.80","39,619.40","39,834.00","39,348.00","4.99M","-0.71%"
"03/23/2023","39,703.80","39,955.20","40,273.00","39,619.50","5.01M","-1.04%"
"03/22/2023","40,119.30","40,187.30","40,198.00","39,971.00","3.06M","0.18%"
"03/21/2023","40,046.85","39,655.55","40,129.45","39,490.00","4.07M","1.43%"
"03/20/2023","39,482.35","39,760.15","39,760.15","39,077.35","5.02M","-0.65%"
"03/17/2023","39,740.40","39,660.00","39,847.30","39,136.85","5.31M","0.87%"
"03/16/2023","39,396.20","39,179.90","39,598.80","38,831.50","6.31M","0.45%"
"03/15/2023","39,220.90","39,980.00","40,056.35","39,108.00","4.83M","-1.07%"
"03/14/2023","39,643.40","39,735.70","39,949.80","39,314.85","5.36M","-0.16%"
"03/13/2023","39,705.60","40,500.00","40,834.55","39,586.65","6.96M","-2.24%"
"03/10/2023","40,614.50","40,944.95","41,050.00","40,462.50","4.61M","-1.92%"
"03/09/2023","41,408.95","41,721.15","41,765.00","41,368.70","2.80M","-0.71%"
"03/08/2023","41,706.30","41,348.80","41,749.05","41,242.60","4.15M","0.45%"
"03/06/2023","41,517.80","41,599.70","41,799.00","41,425.30","2.78M","0.23%"
